date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax
2024-02-16,283.6,279.0,826816.18,0,0.0,826816.18,824.67,0
2024-02-19,281.3,278.3,826816.18,0,0.0,826816.18,824.67,0
2024-02-20,279.65,272.6,826816.18,0,0.0,826816.18,824.67,0
2024-02-21,280.1,272.85,826816.18,0,0.0,826816.18,824.67,0
2024-02-22,280.5,277.65,826816.18,0,0.0,826816.18,824.67,0
2024-02-26,282.55,279.7,826816.18,0,0.0,826816.18,824.67,0
2024-02-27,283.45,280.5,826816.18,0,0.0,826816.18,824.67,0
2024-02-28,285.3,282.0,826816.18,0,0.0,826816.18,824.67,0
2024-02-29,291.25,283.95,826816.18,0,0.0,826816.18,824.67,0
2024-03-01,292.5,288.3,826816.18,0,0.0,826816.18,824.67,0
2024-03-04,293.25,290.6,826816.18,0,0.0,826816.18,824.67,0
2024-03-05,292.9,288.65,826816.18,0,0.0,826816.18,824.67,0
2024-03-06,291.35,287.5,826816.18,0,0.0,826816.18,824.67,0
2024-03-07,291.4,288.8,826816.18,0,0.0,826816.18,824.67,0
2024-03-11,292.5,289.9,826816.18,0,0.0,826816.18,824.67,0
2024-03-12,295.05,289.35,826816.18,0,0.0,826816.18,824.67,0
2024-03-13,297.0,292.25,826816.18,0,0.0,826816.18,824.67,0
2024-03-14,296.95,290.15,826816.18,0,0.0,826816.18,824.67,0
2024-03-15,294.85,291.3,826816.18,0,0.0,826816.18,824.67,0
2024-03-18,295.5,291.5,826816.18,0,0.0,826816.18,824.67,0
2024-03-19,292.75,287.85,826816.18,0,0.0,826816.18,824.67,0
2024-03-20,296.0,288.7,826816.18,0,0.0,826816.18,824.67,0
2024-03-21,294.75,289.75,826816.18,0,0.0,826816.18,824.67,0
2024-03-22,293.5,288.05,826816.18,0,0.0,826816.18,824.67,0
2024-03-25,292.5,285.35,826816.18,0,0.0,826816.18,824.67,0
2024-03-26,296.75,288.9,826816.18,0,0.0,826816.18,824.67,0
2024-03-27,299.9,296.55,826816.18,0,0.0,826816.18,824.67,0
2024-03-28,301.0,297.05,826816.18,0,0.0,826816.18,824.67,0
2024-03-29,299.7,295.3,826816.18,0,0.0,826816.18,824.67,0
2024-04-01,302.5,299.05,826816.18,0,0.0,826816.18,824.67,0
2024-04-02,302.25,298.7,826816.18,0,0.0,826816.18,824.67,0
2024-04-03,304.35,300.4,826816.18,0,0.0,826816.18,824.67,0
2024-04-04,303.9,298.0,826816.18,0,0.0,826816.18,824.67,0
2024-04-05,303.05,299.0,826816.18,0,0.0,826816.18,824.67,0
2024-04-08,304.0,300.6,826816.18,0,0.0,826816.18,824.67,0
2024-04-09,304.1,301.15,826816.18,0,0.0,826816.18,824.67,0
2024-04-10,305.4,301.05,826816.18,0,0.0,826816.18,824.67,0
2024-04-11,306.65,301.9,826816.18,0,0.0,826816.18,824.67,0
2024-04-12,309.8,303.1,826816.18,0,0.0,826816.18,824.67,0
2024-04-15,312.5,305.75,826816.18,0,0.0,826816.18,824.67,0
2024-04-16,321.0,310.65,826816.18,0,0.0,826816.18,824.67,0
2024-04-17,321.5,315.05,826816.18,0,0.0,826816.18,824.67,0
2024-04-18,318.45,313.05,826816.18,0,0.0,826816.18,824.67,0
2024-04-19,321.0,317.25,826816.18,0,0.0,826816.18,824.67,0
2024-04-22,320.4,318.6,826816.18,0,0.0,826816.18,824.67,0
2024-04-23,322.6,308.4,826816.18,0,0.0,826816.18,824.67,0
2024-04-24,312.05,306.0,826816.18,0,0.0,826816.18,824.67,0
2024-04-25,311.25,307.25,826816.18,0,0.0,826816.18,824.67,0
2024-04-26,314.7,303.95,826816.18,0,0.0,826816.18,824.67,0
2024-04-27,313.5,307.0,826816.18,0,0.0,826816.18,824.67,0
2024-04-29,313.45,309.45,826816.18,0,0.0,826816.18,824.67,0
2024-04-30,313.0,309.6,826816.18,0,0.0,826816.18,824.67,0
2024-05-02,311.9,309.6,826816.18,0,0.0,826816.18,824.67,0
2024-05-03,309.75,307.3,826816.18,0,0.0,826816.18,824.67,0
2024-05-06,309.85,306.55,826816.18,0,0.0,826816.18,824.67,0
2024-05-07,309.1,307.0,826816.18,0,0.0,826816.18,824.67,0
2024-05-08,311.55,308.2,826816.18,0,0.0,826816.18,824.67,0
2024-05-10,312.8,310.75,826816.18,0,0.0,826816.18,824.67,0
2024-05-13,315.3,312.0,826816.18,0,0.0,826816.18,824.67,0
2024-05-14,313.85,310.7,826816.18,0,0.0,826816.18,824.67,0
2024-05-15,313.2,311.55,826816.18,0,0.0,826816.18,824.67,0
2024-05-16,313.5,311.2,826816.18,0,0.0,826816.18,824.67,0
2024-05-17,313.05,311.05,826816.18,0,0.0,826816.18,824.67,0
2024-05-20,312.05,309.0,826816.18,0,0.0,826816.18,824.67,0
2024-05-21,310.45,304.7,826816.18,0,0.0,826816.18,824.67,0
2024-05-22,310.45,306.05,826816.18,0,0.0,826816.18,824.67,0
2024-05-23,308.35,303.55,826816.18,0,0.0,826816.18,824.67,0
2024-05-24,308.0,302.05,826816.18,0,0.0,826816.18,824.67,0
2024-05-27,305.95,300.2,826816.18,0,0.0,826816.18,824.67,0
2024-05-28,304.45,299.0,826816.18,0,0.0,826816.18,824.67,0
2024-05-29,301.5,295.0,826816.18,0,0.0,826816.18,824.67,0
2024-05-30,299.95,291.75,826816.18,0,0.0,826816.18,824.67,0
2024-05-31,294.95,280.7,826816.18,0,0.0,826816.18,824.67,0
2024-06-03,289.0,280.5,826816.18,0,0.0,826816.18,824.67,0
2024-06-04,297.85,286.1,826816.18,0,0.0,826816.18,824.67,0
2024-06-05,298.7,291.05,826816.18,0,0.0,826816.18,824.67,0
2024-06-06,294.15,291.5,826816.18,0,0.0,826816.18,824.67,0
2024-06-07,298.1,292.3,826816.18,0,0.0,826816.18,824.67,0
2024-06-10,297.55,287.4,826816.18,0,0.0,826816.18,824.67,0
2024-06-11,290.5,284.3,826816.18,0,0.0,826816.18,824.67,0
2024-06-13,291.4,275.85,826816.18,0,0.0,826816.18,824.67,0
2024-06-14,294.0,288.25,826816.18,0,0.0,826816.18,824.67,0
2024-06-17,293.55,289.35,826816.18,0,0.0,826816.18,824.67,0
2024-06-18,290.55,284.65,826816.18,0,0.0,826816.18,824.67,0
2024-06-19,290.15,279.3,826816.18,0,0.0,826816.18,824.67,0
2024-06-20,290.7,281.4,826816.18,0,0.0,826816.18,824.67,0
2024-06-21,291.15,285.5,826816.18,0,0.0,826816.18,824.67,0
2024-06-24,290.0,285.0,826816.18,0,0.0,826816.18,824.67,0
2024-06-25,294.25,287.6,826816.18,0,0.0,826816.18,824.67,0
2024-06-26,293.5,289.45,826816.18,0,0.0,826816.18,824.67,0
2024-06-27,293.0,287.55,826816.18,0,0.0,826816.18,824.67,0
2024-06-28,293.25,288.7,826816.18,0,0.0,826816.18,824.67,0
2024-07-01,296.5,290.3,826816.18,0,0.0,826816.18,824.67,0
2024-07-02,297.2,292.45,826816.18,0,0.0,826816.18,824.67,0
2024-07-03,296.0,292.1,826816.18,0,0.0,826816.18,824.67,0
2024-07-04,293.1,288.45,826816.18,0,0.0,826816.18,824.67,0
2024-07-05,292.0,286.6,826816.18,0,0.0,826816.18,824.67,0
2024-07-08,291.35,288.35,826816.18,0,0.0,826816.18,824.67,0
2024-07-09,290.1,279.2,826816.18,0,0.0,826816.18,824.67,0
2024-07-10,281.0,263.55,826816.18,0,0.0,826816.18,824.67,0
2024-07-11,278.4,259.15,826816.18,0,0.0,826816.18,824.67,0
2024-07-12,279.0,267.0,826816.18,0,0.0,826816.18,824.67,0
2024-07-15,272.75,259.75,826816.18,0,0.0,826816.18,824.67,0
2024-07-16,235.9,217.1,826816.18,0,0.0,826816.18,824.67,0
2024-07-17,225.75,218.6,826816.18,0,0.0,826816.18,824.67,0
2024-07-18,229.5,221.6,826816.18,0,0.0,826816.18,824.67,0
2024-07-19,238.6,227.5,826816.18,0,0.0,826816.18,824.67,0
2024-07-22,242.75,236.45,826816.18,0,0.0,826816.18,824.67,0
2024-07-23,240.4,236.7,826816.18,0,0.0,826816.18,824.67,0
2024-07-24,240.0,237.55,826816.18,0,0.0,826816.18,824.67,0
2024-07-25,244.55,234.85,826816.18,0,0.0,826816.18,824.67,0
2024-07-26,238.5,229.0,826816.18,0,0.0,826816.18,824.67,0
2024-07-29,229.9,223.5,826816.18,0,0.0,826816.18,824.67,0
2024-07-30,228.8,222.55,826816.18,0,0.0,826816.18,824.67,0
2024-07-31,231.3,225.05,826816.18,0,0.0,826816.18,824.67,0
2024-08-01,230.9,225.95,826816.18,0,0.0,826816.18,824.67,0
2024-08-02,227.35,223.7,826816.18,0,0.0,826816.18,824.67,0
2024-08-05,223.8,217.5,826816.18,0,0.0,826816.18,824.67,0
2024-08-06,224.3,219.3,826816.18,0,0.0,826816.18,824.67,0
2024-08-07,225.8,218.35,826816.18,0,0.0,826816.18,824.67,0
2024-08-08,225.85,222.45,826816.18,0,0.0,826816.18,824.67,0
2024-08-09,224.25,221.0,826816.18,0,0.0,826816.18,824.67,0
2024-08-12,222.6,220.25,826816.18,0,0.0,826816.18,824.67,0
2024-08-13,224.95,222.1,826816.18,0,0.0,826816.18,824.67,0
2024-08-14,227.0,220.95,826816.18,0,0.0,826816.18,824.67,0
2024-08-15,223.6,221.3,826816.18,0,0.0,826816.18,824.67,0
2024-08-16,223.55,218.3,826816.18,0,0.0,826816.18,824.67,0
2024-08-19,219.65,215.9,826816.18,0,0.0,826816.18,824.67,0
2024-08-20,217.15,212.65,66.92,3844,818003.2,818070.12,1113.93,0
2024-08-21,213.95,206.2,66.92,3844,796284.6,796351.52,1113.93,0
2024-08-22,207.4,194.5,66.92,3844,749580.0,749646.92,1113.93,0
2024-08-23,200.5,193.3,66.92,3844,750925.4,750992.32,1113.93,0
2024-08-26,201.95,196.25,66.92,3844,773220.6,773287.52,1113.93,0
2024-08-27,202.55,197.25,66.92,3844,760535.4,760602.32,1113.93,0
2024-08-28,198.4,193.75,66.92,3844,755730.4,755797.32,1113.93,0
2024-08-29,199.35,195.2,66.92,3844,761688.6,761755.52,1113.93,0
2024-08-30,198.55,190.0,66.92,3844,736894.8,736961.72,1113.93,0
2024-09-02,191.7,184.1,66.92,3844,714599.6,714666.52,1113.93,0
2024-09-03,193.2,183.35,66.92,3844,727669.2,727736.12,1113.93,0
2024-09-04,193.05,187.55,66.92,3844,735549.4,735616.32,1113.93,0
2024-09-05,199.7,191.4,66.92,3844,746889.2,746956.12,1113.93,0
2024-09-06,196.6,192.85,66.92,3844,744006.2,744073.12,1113.93,0
2024-09-09,200.0,194.15,66.92,3844,764571.6,764638.52,1113.93,0
2024-09-10,203.55,196.65,66.92,3844,764763.8,764830.72,1113.93,0
2024-09-11,200.0,195.1,66.92,3844,754192.8,754259.72,1113.93,0
2024-09-12,196.5,191.6,66.92,3844,750733.2,750800.12,1113.93,0
2024-09-13,196.95,187.0,66.92,3844,753424.0,753490.92,1113.93,0
2024-09-16,208.5,195.55,66.92,3844,797630.0,797696.92,1113.93,0
2024-09-17,212.15,203.6,66.92,3844,805510.2,805577.12,1113.93,0
2024-09-18,210.4,204.15,66.92,3844,787635.6,787702.52,1113.93,0
2024-09-19,208.65,203.8,66.92,3844,793401.6,793468.52,1113.93,0
2024-09-20,209.75,203.0,66.92,3844,787251.2,787318.12,1113.93,0
2024-09-23,208.4,204.55,66.92,3844,789365.4,789432.32,1113.93,0
2024-09-24,210.0,204.05,66.92,3844,805702.4,805769.32,1113.93,0
2024-09-25,210.6,204.3,66.92,3844,792632.8,792699.72,1113.93,0
2024-09-26,207.75,203.3,66.92,3844,794939.2,795006.12,1113.93,0
2024-09-27,208.65,206.05,66.92,3844,794554.8,794621.72,1113.93,0
2024-09-30,209.55,204.8,66.92,3844,794170.4,794237.32,1113.93,0
2024-10-01,209.7,205.7,66.92,3844,800705.2,800772.12,1113.93,0
2024-10-02,213.6,204.0,66.92,3844,787251.2,787318.12,1113.93,0
2024-10-03,207.05,199.75,66.92,3844,793017.2,793084.12,1113.93,0
2024-10-04,208.25,204.8,66.92,3844,797245.6,797312.52,1113.93,0
2024-10-07,208.25,202.8,66.92,3844,790134.2,790201.12,1113.93,0
2024-10-08,207.8,203.45,66.92,3844,791287.4,791354.32,1113.93,0
2024-10-09,206.9,204.65,66.92,3844,794170.4,794237.32,1113.93,0
2024-10-10,207.65,204.95,66.92,3844,791671.8,791738.72,1113.93,0
2024-10-11,206.45,204.55,66.92,3844,790134.2,790201.12,1113.93,0
2024-10-14,206.4,202.5,66.92,3844,792632.8,792699.72,1113.93,0
2024-10-15,208.45,204.7,66.92,3844,797437.8,797504.72,1113.93,0
2024-10-16,210.55,205.3,66.92,3844,792825.0,792891.92,1113.93,0
2024-10-17,207.25,203.95,66.92,3844,784560.4,784627.32,1113.93,0
2024-10-18,205.1,203.3,66.92,3844,785905.8,785972.72,1113.93,0
2024-10-21,205.9,204.05,66.92,3844,788788.8,788855.72,1113.93,0
2024-10-22,205.35,200.15,66.92,3844,771683.0,771749.92,1113.93,0
2024-10-23,200.75,197.1,66.92,3844,762457.4,762524.32,1113.93,0
2024-10-24,199.8,195.5,66.92,3844,760727.6,760794.52,1113.93,0
2024-10-25,199.25,191.2,66.92,3844,744198.4,744265.32,1113.93,0
2024-10-28,192.5,186.4,66.92,3844,726131.6,726198.52,1113.93,0
2024-10-29,189.1,184.65,66.92,3844,717290.4,717357.32,1113.93,0
2024-10-30,190.45,184.8,66.92,3844,711524.4,711591.32,1113.93,0
2024-10-31,185.2,181.6,66.92,3844,700953.4,701020.32,1113.93,0
2024-11-01,186.75,182.2,66.92,3844,712869.8,712936.72,1113.93,0
2024-11-02,187.5,184.95,66.92,3844,718828.0,718894.92,1113.93,0
2024-11-05,187.8,184.55,66.92,3844,716713.8,716780.72,1113.93,0
2024-11-06,193.0,186.95,66.92,3844,728245.8,728312.72,1113.93,0
2024-11-07,192.45,188.4,66.92,3844,737471.4,737538.32,1113.93,0
2024-11-08,198.55,192.1,66.92,3844,762073.0,762139.92,1113.93,0
2024-11-11,204.35,198.7,66.92,3844,783215.0,783281.92,1113.93,0
2024-11-12,203.6,197.6,66.92,3844,759574.4,759641.32,1113.93,0
2024-11-13,202.05,197.45,66.92,3844,762457.4,762524.32,1113.93,0
2024-11-14,199.95,194.0,66.92,3844,752655.2,752722.12,1113.93,0
2024-11-15,198.15,192.95,66.92,3844,761688.6,761755.52,1113.93,0
2024-11-18,201.3,193.0,66.92,3844,753808.4,753875.32,1113.93,0
2024-11-19,196.95,186.0,66.92,3844,716906.0,716972.92,1113.93,0
2024-11-20,187.5,181.0,66.92,3844,705374.0,705440.92,1113.93,0
2024-11-21,184.5,175.0,66.92,3844,692112.2,692179.12,1113.93,0
2024-11-22,180.55,176.1,66.92,3844,679234.8,679301.72,1113.93,0
2024-11-25,177.4,170.6,66.92,3844,657708.4,657775.32,1113.93,0
2024-11-26,177.0,168.05,66.92,3844,653095.6,653162.52,1113.93,0
2024-11-27,175.5,164.05,66.92,3844,674237.6,674304.52,1113.93,0
2024-11-28,178.7,172.1,66.92,3844,682502.2,682569.12,1113.93,0
2024-11-29,183.5,175.5,66.92,3844,698262.6,698329.52,1113.93,0
2024-12-02,184.8,175.75,66.92,3844,683271.0,683337.92,1113.93,0
2024-12-03,177.85,171.0,66.92,3844,660591.4,660658.32,1113.93,0
2024-12-04,172.9,164.1,66.92,3844,638680.6,638747.52,1113.93,0
2024-12-05,171.6,164.7,66.92,3844,657516.2,657583.12,1113.93,0
2024-12-06,176.9,170.6,66.92,3844,669240.4,669307.32,1113.93,0
2024-12-09,176.7,169.2,66.92,3844,669624.8,669691.72,1113.93,0
2024-12-10,174.35,170.0,66.92,3844,654441.0,654507.92,1113.93,0
2024-12-11,170.7,166.0,66.92,3844,652134.6,652201.52,1113.93,0
2024-12-12,171.8,167.6,66.92,3844,648290.6,648357.52,1113.93,0
2024-12-13,171.6,167.75,66.92,3844,656555.2,656622.12,1113.93,0
2024-12-16,170.6,162.25,66.92,3844,634067.8,634134.72,1113.93,0
2024-12-17,167.15,162.25,66.92,3844,630031.6,630098.52,1113.93,0
2024-12-18,167.1,162.0,66.92,3844,640794.8,640861.72,1113.93,0
2024-12-19,172.5,165.0,66.92,3844,658285.0,658351.92,1113.93,0
2024-12-20,198.65,168.9,66.92,3844,750348.8,750415.72,1113.93,0
2024-12-23,201.5,187.2,66.92,3844,744198.4,744265.32,1113.93,0
2024-12-24,201.0,190.0,66.92,3844,748811.2,748878.12,1113.93,0
2024-12-25,196.85,191.7,66.92,3844,755153.8,755220.72,1113.93,0
2024-12-26,198.35,194.05,66.92,3844,753424.0,753490.92,1113.93,0
2024-12-27,197.0,195.0,66.92,3844,753424.0,753490.92,1113.93,0
2024-12-28,202.0,196.0,66.92,3844,776488.0,776554.92,1113.93,0
